cluster_ID,num_rows,sum_passenger_count,sum_trip_distance,sum_trip_durations,avg_trip_durations,pickup_hour,pickup_day,Bronx,Manhattan,Queens,Brooklyn,Outside of NYC,Staten Island,Unknown,EWR
2755,2.0,2.0,15.636666666666665,61.666666666666664,33.5,19,115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,2.0,2.0,15.636666666666665,61.666666666666664,33.5,20,115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,2.0,2.0,15.636666666666665,61.666666666666664,33.5,21,115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,4.0,4.0,16.21,74.0,18.5,22,115,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2759,4.0,7.0,29.630000000000003,93.0,23.25,23,115,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2760,1.0,1.0,4.3,12.666666666666666,19.0,0,116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,1.0,1.0,4.3,12.666666666666666,19.0,1,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,1.0,1.0,4.3,12.666666666666666,19.0,2,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,2.0,2.0,17.9,47.0,23.5,3,116,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,5.0,5.0,35.75,116.0,23.2,4,116,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2765,13.0,13.0,134.1,477.0,36.69230769230769,5,116,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
2766,17.0,17.0,96.34,400.0,23.529411764705884,6,116,11.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
2767,15.0,15.0,87.55,559.0,37.266666666666666,7,116,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
2768,15.0,15.0,162.42,779.0,51.93333333333333,8,116,1.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0
2769,12.0,15.0,76.205,399.0,33.25,9,116,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
2770,13.0,13.0,79.67,424.0,32.61538461538461,10,116,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
2771,20.0,20.0,79.605,536.0,26.8,11,116,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2772,21.0,21.0,84.48,682.0,32.476190476190474,12,116,14.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2773,12.0,13.0,46.58,301.0,25.083333333333332,13,116,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2774,19.0,25.0,67.55499999999999,440.0,23.157894736842106,14,116,14.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
2775,6.0,6.0,16.9,229.0,38.166666666666664,15,116,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2776,11.0,11.0,49.510000000000005,407.0,37.0,16,116,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2777,9.0,11.0,54.63,308.0,34.22222222222222,17,116,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2778,6.0,6.0,36.89,206.0,34.333333333333336,18,116,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2779,5.0,5.0,43.28,149.0,29.8,19,116,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2780,7.0,7.0,55.2,197.0,28.142857142857142,20,116,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2781,1.0,2.0,5.903333333333333,33.333333333333336,53.0,21,116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,1.0,2.0,5.903333333333333,33.333333333333336,53.0,22,116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,1.0,2.0,5.903333333333333,33.333333333333336,53.0,23,116,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2784,2.0,2.0,4.02,57.0,28.5,0,117,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,2.0,2.0,4.02,57.0,28.5,1,117,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2786,2.0,2.0,4.02,57.0,28.5,2,117,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2787,3.0,3.0,32.36851851851852,105.25925925925925,34.0,3,117,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2788,3.0,3.0,32.36851851851852,105.25925925925925,34.0,4,117,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2789,3.0,3.0,32.36851851851852,105.25925925925925,34.0,5,117,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2790,19.0,19.0,160.10999999999999,787.0,41.421052631578945,6,117,7.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0
2791,17.0,21.0,105.71000000000001,613.0,36.05882352941177,7,117,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
2792,10.0,10.0,55.81,406.0,40.6,8,117,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2793,12.0,12.0,45.54,322.0,26.833333333333332,9,117,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2794,20.0,20.0,99.4,738.0,36.9,10,117,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2795,32.0,33.0,144.82,1019.0,31.84375,11,117,15.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0
2796,24.0,24.0,129.41,811.0,33.791666666666664,12,117,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
2797,11.0,11.0,93.14999999999999,415.0,37.72727272727273,13,117,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
2798,6.0,6.0,31.090000000000003,227.0,37.833333333333336,14,117,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2799,9.0,10.0,66.36,312.0,34.666666666666664,15,117,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
2800,4.0,5.0,39.86,177.0,44.25,16,117,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2801,9.0,10.0,67.58,426.0,47.333333333333336,17,117,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
2802,8.0,8.0,32.6,197.0,24.625,18,117,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,4.0,4.0,23.32,85.0,21.25,19,117,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2804,2.0,2.0,11.3,41.0,20.5,20,117,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,1.0,1.0,5.6,37.0,37.0,21,117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,2.0,2.0,21.85,68.0,34.0,22,117,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,6.0,6.0,43.120000000000005,198.0,33.0,23,117,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2808,4.0,9.0,33.800000000000004,72.0,18.0,0,118,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2809,2.0,2.0,18.89,32.0,16.0,1,118,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2810,1.0,1.0,2.513333333333333,10.666666666666666,15.5,2,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,1.0,1.0,2.513333333333333,10.666666666666666,15.5,3,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,1.0,1.0,2.513333333333333,10.666666666666666,15.5,4,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,11.0,11.0,89.26,350.0,31.818181818181817,5,118,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2814,16.0,16.0,147.35,567.0,35.4375,6,118,9.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2815,14.0,14.0,103.69999999999999,514.0,36.714285714285715,7,118,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
2816,18.0,18.0,162.29,710.0,39.44444444444444,8,118,6.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0
2817,14.0,14.0,86.17,556.0,39.714285714285715,9,118,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
2818,17.0,17.0,90.42,590.0,34.705882352941174,10,118,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
2819,13.0,13.0,38.0,224.0,17.23076923076923,11,118,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2820,14.0,14.0,85.52,445.0,31.785714285714285,12,118,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
2821,12.0,13.0,140.605,553.0,46.083333333333336,13,118,2.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0
2822,17.0,17.0,186.10166666666666,1054.0,62.0,14,118,6.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0
2823,10.0,11.0,56.93000000000001,373.0,37.3,15,118,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
2824,5.0,5.0,43.0,273.0,54.6,16,118,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2825,4.0,4.0,64.44333333333334,202.0,50.5,17,118,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2826,12.0,15.0,95.71166666666666,346.0,28.833333333333332,18,118,9.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2827,7.0,7.0,36.7,191.0,27.285714285714285,19,118,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2828,3.0,3.0,14.71,53.0,17.666666666666668,20,118,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,4.0,4.0,10.01,69.0,17.25,21,118,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2830,3.0,4.0,18.48,58.0,19.333333333333332,22,118,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2831,3.0,3.0,18.74,47.0,15.666666666666666,23,118,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2832,4.0,5.0,19.13,81.0,20.25,0,119,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2833,2.0,2.0,23.599999999999998,71.0,35.5,1,119,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2834,2.0,3.0,8.01,17.333333333333332,11.0,2,119,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,2.0,3.0,8.01,17.333333333333332,11.0,3,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,2.0,3.0,8.01,17.333333333333332,11.0,4,119,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,2.0,2.0,22.48333333333333,66.66666666666667,35.0,5,119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2838,2.0,2.0,22.48333333333333,66.66666666666667,35.0,6,119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,2.0,2.0,22.48333333333333,66.66666666666667,35.0,7,119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,5.0,5.0,14.68,61.0,12.2,8,119,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,10.0,11.0,61.11,278.0,27.8,9,119,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
2842,7.0,10.0,51.43,196.0,28.0,10,119,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
2843,5.0,6.0,15.16,89.0,17.8,11,119,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2844,7.0,7.0,35.55,246.0,35.142857142857146,12,119,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2845,2.0,2.0,4.8100000000000005,25.0,12.5,13,119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,2.0,2.0,8.43,40.0,20.0,14,119,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,6.0,7.0,22.150000000000002,102.0,17.0,15,119,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,2.0,2.0,22.54,68.0,34.0,16,119,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2849,2.0,3.0,19.23,70.0,35.0,17,119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2850,8.0,9.0,44.21,190.0,23.75,18,119,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2851,2.0,2.0,2.0,38.0,19.0,19,119,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2852,1.0,1.0,1.96,6.0,6.0,20,119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,4.0,5.0,16.21,58.0,14.5,21,119,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,3.0,3.0,13.55,68.0,22.666666666666668,22,119,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,3.0,3.0,7.8,45.0,15.0,23,119,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,1.0,1.0,9.0,22.0,22.0,0,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,1.0,1.0,9.0,22.0,22.0,1,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,1.0,1.0,9.0,22.0,22.0,2,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,1.0,1.0,9.0,22.0,22.0,3,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,2.0,2.0,17.36753086419753,51.481481481481474,42.0,4,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,2.0,2.0,17.36753086419753,51.481481481481474,42.0,5,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2862,2.0,2.0,17.36753086419753,51.481481481481474,42.0,6,120,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2863,7.0,7.0,32.695,135.0,19.285714285714285,7,120,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2864,6.0,6.0,42.665,137.0,22.833333333333332,8,120,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2865,8.0,8.0,68.57333333333332,208.0,26.0,9,120,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
2866,9.0,9.0,57.06,199.0,22.11111111111111,10,120,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
2867,4.0,4.0,40.33,123.0,30.75,11,120,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2868,3.0,3.0,14.049999999999999,107.0,35.666666666666664,12,120,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2869,2.0,2.0,2.31,16.0,8.0,13,120,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,8.0,10.0,47.43,198.0,24.75,14,120,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2871,5.0,5.0,40.69,209.0,41.8,15,120,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2872,3.0,3.0,22.450000000000003,92.0,30.666666666666668,16,120,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2873,3.0,3.0,2.3,29.0,9.666666666666666,17,120,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,1.0,1.0,6.5,26.0,26.0,18,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,1.0,1.0,5.23,20.0,20.0,19,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,1.0,1.0,8.265,22.0,22.0,20,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,1.0,2.0,0.7,5.0,5.0,21,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,1.0,1.0,4.733333333333333,15.0,22.5,22,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879,1.0,1.0,4.733333333333333,15.0,22.5,23,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,1.0,1.0,4.733333333333333,15.0,22.5,0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,1.0,1.0,8.81,30.0,30.0,1,121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,1.0,1.0,1.62,9.0,9.0,2,121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,1.0,1.0,18.5,37.0,37.0,3,121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2884,3.0,3.0,34.800000000000004,80.0,26.666666666666668,4,121,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2885,11.0,11.0,129.45,366.0,33.27272727272727,5,121,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
2886,15.0,17.0,133.28,537.0,35.8,6,121,4.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0
2887,15.0,18.0,141.88,550.0,36.666666666666664,7,121,6.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0
2888,16.0,16.0,119.125,626.0,39.125,8,121,6.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
2889,7.0,7.0,29.0,238.0,34.0,9,121,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,16.0,18.0,55.81,351.0,21.9375,10,121,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,16.0,16.0,117.33,519.0,32.4375,11,121,9.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2892,19.0,19.0,109.42,561.0,29.526315789473685,12,121,10.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
2893,9.0,11.0,67.34,249.0,27.666666666666668,13,121,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2894,9.0,9.0,65.98,264.0,29.333333333333332,14,121,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2895,10.0,10.0,50.84,366.0,36.6,15,121,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2896,9.0,12.0,31.34,196.0,21.77777777777778,16,121,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,8.0,10.0,33.75,291.0,36.375,17,121,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2898,7.0,7.0,54.58,203.0,29.0,18,121,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2899,4.0,4.0,33.8,99.0,24.75,19,121,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2900,1.0,1.0,14.2,41.0,41.0,20,121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2901,4.0,11.0,25.7,88.0,22.0,21,121,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,2.0,2.0,21.7,59.0,29.5,22,121,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2903,2.0,2.0,10.1,39.0,19.5,23,121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,2.0,2.0,10.9,24.0,12.0,0,122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,2.0,2.0,10.9,24.0,12.0,1,122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,2.0,2.0,10.9,24.0,12.0,2,122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,4.0,4.0,41.60148148148148,122.51851851851852,33.09090909090909,3,122,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2908,4.0,4.0,41.60148148148148,122.51851851851852,33.09090909090909,4,122,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2909,4.0,4.0,41.60148148148148,122.51851851851852,33.09090909090909,5,122,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2910,18.0,20.0,173.94,791.0,43.94444444444444,6,122,7.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0
2911,14.0,15.0,101.05,583.0,41.642857142857146,7,122,7.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
2912,26.0,27.0,160.96,924.0,35.53846153846154,8,122,11.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0
2913,21.0,21.0,149.9,851.0,40.523809523809526,9,122,9.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0
2914,13.0,14.0,82.325,457.0,35.15384615384615,10,122,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0
2915,9.0,9.0,54.379999999999995,317.0,35.22222222222222,11,122,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,20.0,23.0,122.75,726.0,36.3,12,122,8.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0
2917,12.0,14.0,107.76333333333334,560.0,46.666666666666664,13,122,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
2918,7.0,9.0,58.93,313.0,44.714285714285715,14,122,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2919,9.0,10.0,78.56,424.0,47.111111111111114,15,122,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2920,9.0,9.0,55.873333333333335,280.0,36.4,16,122,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2921,9.0,9.0,55.873333333333335,280.0,36.4,17,122,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2922,9.0,9.0,55.873333333333335,280.0,36.4,18,122,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2923,5.0,5.0,15.05,99.0,19.8,19,122,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2924,3.0,3.0,15.5,48.0,16.0,20,122,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,2.0,4.0,17.65,58.0,29.0,21,122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,5.0,5.0,25.15,92.0,18.4,22,122,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,3.0,3.0,31.91,80.0,26.666666666666668,23,122,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2928,1.0,1.0,5.036666666666666,15.666666666666666,15.666666666666666,0,123,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,1.0,1.0,5.036666666666666,15.666666666666666,15.666666666666666,1,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2930,1.0,1.0,5.036666666666666,15.666666666666666,15.666666666666666,2,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,1.0,1.0,17.3,36.0,36.0,3,123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2932,4.0,4.0,39.8,101.0,25.25,4,123,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2933,12.0,20.0,97.7,305.0,25.416666666666668,5,123,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2934,20.0,20.0,184.79666666666665,683.0,34.15,6,123,7.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0
2935,16.0,16.0,97.18,604.0,37.75,7,123,10.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
2936,17.0,17.0,96.3,767.0,45.11764705882353,8,123,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
2937,17.0,17.0,75.00999999999999,538.0,31.647058823529413,9,123,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2938,26.0,26.0,146.56,822.0,31.615384615384617,10,123,12.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0
2939,18.0,18.0,88.28,443.0,24.61111111111111,11,123,9.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0
2940,19.0,20.0,152.08166666666668,688.0,36.21052631578947,12,123,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0
2941,13.0,13.0,109.96000000000001,522.0,40.15384615384615,13,123,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
2942,9.0,9.0,39.99,352.0,39.111111111111114,14,123,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,4.0,4.0,21.74,126.0,31.5,15,123,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2944,8.0,9.0,47.67,341.0,42.625,16,123,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2945,9.0,9.0,23.75,191.0,21.22222222222222,17,123,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2946,3.0,3.0,11.9,85.0,28.333333333333332,18,123,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,5.0,5.0,43.25,148.0,29.6,19,123,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2948,2.0,2.0,19.58,53.0,26.5,20,123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2949,3.0,3.0,15.16,57.0,19.0,21,123,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,1.0,1.0,3.0,22.0,22.0,22,123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,6.0,6.0,63.95,207.0,34.5,23,123,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
2952,6.0,6.0,63.95,207.0,34.5,0,124,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
2953,1.0,1.0,5.565555555555556,14.666666666666666,18.0,1,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2954,1.0,1.0,5.565555555555556,14.666666666666666,18.0,2,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955,1.0,1.0,5.565555555555556,14.666666666666666,18.0,3,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2956,2.0,2.0,12.950000000000001,39.0,19.5,4,124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2957,13.0,13.0,148.08666666666667,438.0,33.69230769230769,5,124,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
2958,19.0,19.0,127.42999999999999,537.0,28.263157894736842,6,124,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
2959,20.0,20.0,172.66,778.0,38.9,7,124,7.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0
2960,13.0,14.0,98.21000000000001,583.0,44.84615384615385,8,124,3.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0
2961,12.0,13.0,75.87,417.0,34.75,9,124,2.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0
2962,14.0,18.0,61.47,427.0,30.5,10,124,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
2963,16.0,18.0,82.19,510.0,31.875,11,124,10.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
2964,18.0,24.0,78.75,466.0,25.88888888888889,12,124,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2965,13.0,14.0,68.59,483.0,37.15384615384615,13,124,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2966,12.0,16.0,69.23,384.0,32.0,14,124,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2967,8.0,9.0,38.7,289.0,36.125,15,124,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2968,5.0,6.0,16.62,138.0,27.6,16,124,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,9.0,10.0,30.299999999999997,237.0,26.333333333333332,17,124,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2970,4.0,4.0,7.47,73.0,18.25,18,124,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2971,7.0,7.0,40.36,157.0,22.428571428571427,19,124,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,2.0,3.0,1.9,8.0,4.0,20,124,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2973,1.0,1.0,2.5,14.0,14.0,21,124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2974,3.0,3.0,19.02,74.0,24.666666666666668,22,124,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,2.0,2.0,21.299999999999997,83.0,41.5,23,124,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2976,1.0,1.0,9.3,33.0,33.0,0,125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,2.0,2.0,15.43,59.0,29.5,1,125,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
