cluster_ID,num_rows,sum_passenger_count,sum_trip_distance,sum_trip_durations,avg_trip_durations,pickup_hour,pickup_day,Bronx,Manhattan,Queens,Brooklyn,Outside of NYC,Staten Island,Unknown,EWR,day_of_week,week_of_month,holiday,row_index,date,temperature_2m,precipitation
2994,9.0,9.0,55.2,285.0,31.666666666666668,18,125,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5,1,0,2994,2023-05-05 18:00:00+00:00,16.2435,0.0
2995,4.0,4.0,24.0,93.0,23.25,19,125,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,2995,2023-05-05 19:00:00+00:00,17.043499,0.0
2996,12.0,15.0,98.92833333333331,361.0,30.083333333333332,20,125,4.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,5,1,0,2996,2023-05-05 20:00:00+00:00,16.9935,0.0
2997,5.0,5.0,19.27,86.0,17.2,21,125,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,2997,2023-05-05 21:00:00+00:00,14.0435,0.5
2998,3.0,4.0,10.906666666666666,44.0,19.0,22,125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,2998,2023-05-05 22:00:00+00:00,13.7435,0.0
2999,3.0,4.0,10.906666666666666,44.0,19.0,23,125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,2999,2023-05-05 23:00:00+00:00,13.0935,0.0
3000,3.0,4.0,10.906666666666666,44.0,19.0,0,126,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3000,2023-05-06 00:00:00+00:00,11.2435,0.0
3001,2.0,2.0,28.41,77.0,38.5,1,126,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,3001,2023-05-06 01:00:00+00:00,9.3435,0.0
3002,2.0,2.0,13.43,40.0,20.0,2,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3002,2023-05-06 02:00:00+00:00,8.4435,0.0
3003,1.0,2.0,7.543333333333333,21.0,27.5,3,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3003,2023-05-06 03:00:00+00:00,8.4435,0.0
3004,1.0,2.0,7.543333333333333,21.0,27.5,4,126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3004,2023-05-06 04:00:00+00:00,8.5435,0.0
3005,1.0,2.0,7.543333333333333,21.0,27.5,5,126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3005,2023-05-06 05:00:00+00:00,7.9935,0.0
3006,4.0,4.0,30.62,84.0,21.0,6,126,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,3006,2023-05-06 06:00:00+00:00,7.3435,0.0
3007,4.0,4.0,15.16,54.0,13.5,7,126,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3007,2023-05-06 07:00:00+00:00,6.9935,0.0
3008,2.0,2.0,11.6,55.0,27.5,8,126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,3008,2023-05-06 08:00:00+00:00,7.1935,0.0
3009,11.0,11.0,56.71,351.0,31.90909090909091,9,126,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3009,2023-05-06 09:00:00+00:00,6.7935004,0.0
3010,3.0,3.0,49.599999999999994,103.0,34.333333333333336,10,126,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6,1,0,3010,2023-05-06 10:00:00+00:00,6.8935003,0.0
3011,6.0,7.0,51.61333333333333,211.0,35.166666666666664,11,126,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,3011,2023-05-06 11:00:00+00:00,8.5935,0.0
3012,16.0,19.0,124.975,578.0,36.125,12,126,4.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,6,1,0,3012,2023-05-06 12:00:00+00:00,11.1935,0.0
3013,5.0,5.0,23.39,155.0,31.0,13,126,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3013,2023-05-06 13:00:00+00:00,13.9935,0.0
3014,5.0,8.0,45.875,206.33333333333337,56.666666666666664,14,126,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,3014,2023-05-06 14:00:00+00:00,16.3935,0.0
3015,5.0,8.0,45.875,206.33333333333337,56.666666666666664,15,126,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,3015,2023-05-06 15:00:00+00:00,17.9435,0.0
3016,5.0,8.0,45.875,206.33333333333337,56.666666666666664,16,126,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,3016,2023-05-06 16:00:00+00:00,19.043499,0.0
3017,2.0,2.0,17.939999999999998,86.0,43.0,17,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3017,2023-05-06 17:00:00+00:00,20.0935,0.0
3018,6.0,6.0,39.989999999999995,142.0,23.666666666666668,18,126,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3018,2023-05-06 18:00:00+00:00,20.543499,0.0
3019,4.0,4.0,8.69,47.0,11.75,19,126,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3019,2023-05-06 19:00:00+00:00,20.1935,0.0
3020,4.0,4.0,34.0,117.0,29.25,20,126,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,3020,2023-05-06 20:00:00+00:00,19.6935,0.0
3021,3.0,5.0,29.13,81.0,27.0,21,126,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3021,2023-05-06 21:00:00+00:00,20.6935,0.0
3022,5.0,5.0,15.0,67.0,13.4,22,126,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3022,2023-05-06 22:00:00+00:00,19.1435,0.0
3023,4.0,5.0,14.97,40.0,10.0,23,126,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,3023,2023-05-06 23:00:00+00:00,17.8435,0.0
3024,1.0,1.0,2.5,11.0,11.0,0,127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3024,2023-05-07 00:00:00+00:00,15.8435,0.0
3025,1.0,1.0,16.06,21.0,21.0,1,127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3025,2023-05-07 01:00:00+00:00,14.5935,0.0
3026,5.0,6.0,11.06,44.0,8.8,2,127,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3026,2023-05-07 02:00:00+00:00,12.8435,0.0
3027,3.0,3.0,10.69,36.0,12.0,3,127,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3027,2023-05-07 03:00:00+00:00,13.393499,0.0
3028,3.0,5.0,20.37,79.0,26.333333333333332,4,127,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3028,2023-05-07 04:00:00+00:00,12.5935,0.0
3029,2.0,2.0,13.2,41.0,20.5,5,127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3029,2023-05-07 05:00:00+00:00,11.143499,0.0
3030,3.0,3.0,36.83,94.0,31.333333333333332,6,127,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,3030,2023-05-07 06:00:00+00:00,10.643499,0.0
3031,7.0,7.0,54.17,206.0,29.428571428571427,7,127,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,3031,2023-05-07 07:00:00+00:00,10.0435,0.0
3032,10.0,10.0,88.79,266.0,26.6,8,127,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7,1,0,3032,2023-05-07 08:00:00+00:00,9.5435,0.0
3033,8.0,8.0,32.019999999999996,153.0,19.125,9,127,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3033,2023-05-07 09:00:00+00:00,9.1935,0.0
3034,12.0,12.0,84.32,317.0,26.416666666666668,10,127,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,7,1,0,3034,2023-05-07 10:00:00+00:00,8.8435,0.0
3035,5.0,8.0,24.94,111.0,22.2,11,127,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3035,2023-05-07 11:00:00+00:00,10.2435,0.0
3036,5.0,6.0,17.630000000000003,120.0,24.0,12,127,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3036,2023-05-07 12:00:00+00:00,12.893499,0.0
3037,6.0,6.0,51.20333333333333,235.0,39.166666666666664,13,127,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,7,1,0,3037,2023-05-07 13:00:00+00:00,15.7935,0.0
3038,3.0,3.0,36.02,101.0,33.666666666666664,14,127,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7,1,0,3038,2023-05-07 14:00:00+00:00,18.543499,0.0
3039,5.0,5.0,24.45,124.0,24.8,15,127,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3039,2023-05-07 15:00:00+00:00,20.2435,0.0
3040,2.0,3.0,7.75,40.0,20.0,16,127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3040,2023-05-07 16:00:00+00:00,21.2435,0.0
3041,2.0,2.0,1.93,9.0,4.5,17,127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3041,2023-05-07 17:00:00+00:00,22.1435,0.0
3042,2.0,3.0,7.8,58.0,29.0,18,127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3042,2023-05-07 18:00:00+00:00,22.7435,0.0
3043,2.0,2.0,17.389999999999997,76.0,38.0,19,127,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,3043,2023-05-07 19:00:00+00:00,23.6935,0.0
3044,1.0,1.0,14.52,35.0,35.0,20,127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3044,2023-05-07 20:00:00+00:00,22.9435,0.0
3045,2.0,2.0,12.84,41.0,20.5,21,127,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3045,2023-05-07 21:00:00+00:00,19.3935,0.0
3046,4.0,4.0,30.4,91.0,22.75,22,127,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,3046,2023-05-07 22:00:00+00:00,18.7435,0.0
3047,2.0,2.0,5.35,111.0,55.5,23,127,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,1,0,3047,2023-05-07 23:00:00+00:00,16.8435,0.0
3048,1.0,2.0,2.04,17.0,17.0,0,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3048,2023-05-08 00:00:00+00:00,17.543499,0.0
3049,2.0,2.0,10.8,28.0,14.0,1,128,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3049,2023-05-08 01:00:00+00:00,18.1935,0.0
3050,1.0,1.0,0.83,3.0,3.0,2,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3050,2023-05-08 02:00:00+00:00,17.6435,0.2
3051,2.0,2.0,11.15,29.0,14.5,3,128,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,0,3051,2023-05-08 03:00:00+00:00,16.0935,0.4
3052,8.0,8.0,50.4,127.0,15.875,4,128,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3052,2023-05-08 04:00:00+00:00,14.7435,3.0
3053,5.0,5.0,56.733333333333334,163.0,32.6,5,128,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3053,2023-05-08 05:00:00+00:00,14.3435,1.2
3054,14.0,14.0,140.53,542.0,38.714285714285715,6,128,4.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,1,2,0,3054,2023-05-08 06:00:00+00:00,14.0435,0.4
3055,9.0,10.0,58.19,325.0,36.111111111111114,7,128,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3055,2023-05-08 07:00:00+00:00,13.6935,0.2
3056,21.0,21.0,187.51,878.0,41.80952380952381,8,128,3.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,1,2,0,3056,2023-05-08 08:00:00+00:00,12.9935,0.0
3057,15.0,16.0,174.7,662.0,44.13333333333333,9,128,3.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,1,2,0,3057,2023-05-08 09:00:00+00:00,13.0935,0.0
3058,22.0,25.0,144.77,663.0,30.136363636363637,10,128,9.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2,0,3058,2023-05-08 10:00:00+00:00,12.393499,0.0
3059,18.0,18.0,95.23,597.0,33.166666666666664,11,128,13.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1,2,0,3059,2023-05-08 11:00:00+00:00,12.8435,0.0
3060,23.0,23.0,139.18,623.0,27.08695652173913,12,128,15.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0,3060,2023-05-08 12:00:00+00:00,15.0435,0.0
3061,9.0,15.0,22.63,166.0,18.444444444444443,13,128,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3061,2023-05-08 13:00:00+00:00,17.3435,0.0
3062,10.0,12.0,76.73,485.0,48.5,14,128,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2,0,3062,2023-05-08 14:00:00+00:00,18.9935,0.0
3063,4.0,5.0,21.22,167.0,41.75,15,128,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3063,2023-05-08 15:00:00+00:00,20.4435,0.0
3064,2.0,2.0,5.5,49.0,24.5,16,128,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3064,2023-05-08 16:00:00+00:00,21.6435,0.0
3065,2.0,2.0,10.03,92.0,46.0,17,128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3065,2023-05-08 17:00:00+00:00,22.793499,0.0
3066,3.0,3.0,27.71,201.0,67.0,18,128,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3066,2023-05-08 18:00:00+00:00,22.8935,0.0
3067,3.0,3.0,16.97,66.0,22.0,19,128,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3067,2023-05-08 19:00:00+00:00,23.293499,0.0
3068,4.0,4.0,18.5,75.0,18.75,20,128,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3068,2023-05-08 20:00:00+00:00,23.3935,0.0
3069,1.0,1.0,7.3,32.0,32.0,21,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3069,2023-05-08 21:00:00+00:00,23.293499,0.0
3070,4.0,5.0,39.46,118.0,29.5,22,128,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,3070,2023-05-08 22:00:00+00:00,22.293499,0.0
3071,1.0,1.0,0.39,3.0,3.0,23,128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3071,2023-05-08 23:00:00+00:00,20.543499,0.0
3072,2.0,2.0,34.0,103.0,51.5,0,129,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,3072,2023-05-09 00:00:00+00:00,18.1935,0.0
3073,1.0,2.0,9.12,19.0,19.0,1,129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3073,2023-05-09 01:00:00+00:00,17.4935,0.0
3074,2.0,2.0,10.92,40.666666666666664,27.0,2,129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3074,2023-05-09 02:00:00+00:00,15.8435,0.0
3075,2.0,2.0,10.92,40.666666666666664,27.0,3,129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3075,2023-05-09 03:00:00+00:00,14.4435,0.0
3076,2.0,2.0,10.92,40.666666666666664,27.0,4,129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3076,2023-05-09 04:00:00+00:00,13.2935,0.0
3077,10.0,10.0,101.55666666666669,350.0,35.0,5,129,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2,0,3077,2023-05-09 05:00:00+00:00,12.1935,0.0
3078,13.0,13.0,107.21,475.0,36.53846153846154,6,129,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2,2,0,3078,2023-05-09 06:00:00+00:00,11.5435,0.0
3079,8.0,8.0,43.8,317.0,39.625,7,129,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3079,2023-05-09 07:00:00+00:00,11.2435,0.0
3080,20.0,20.0,138.03,728.0,36.4,8,129,8.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,2,2,0,3080,2023-05-09 08:00:00+00:00,10.7935,0.0
3081,29.0,31.0,222.24333333333337,1037.0,35.758620689655174,9,129,13.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,2,2,0,3081,2023-05-09 09:00:00+00:00,10.1935,0.0
3082,22.0,23.0,171.44,743.0,33.77272727272727,10,129,7.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,2,2,0,3082,2023-05-09 10:00:00+00:00,9.7435,0.0
3083,19.0,22.0,132.92333333333335,603.0,31.73684210526316,11,129,10.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,2,2,0,3083,2023-05-09 11:00:00+00:00,10.8435,0.0
3084,12.0,13.0,70.92,356.0,29.666666666666668,12,129,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2,0,3084,2023-05-09 12:00:00+00:00,13.4435,0.0
3085,10.0,11.0,39.21,258.0,25.8,13,129,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3085,2023-05-09 13:00:00+00:00,14.9435,0.0
3086,7.0,7.0,48.33,254.0,36.285714285714285,14,129,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,2,0,3086,2023-05-09 14:00:00+00:00,15.9935,0.0
3087,6.0,6.0,27.68,304.0,50.666666666666664,15,129,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3087,2023-05-09 15:00:00+00:00,16.9935,0.0
3088,7.0,7.0,34.79,312.0,44.57142857142857,16,129,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3088,2023-05-09 16:00:00+00:00,17.9435,0.0
3089,1.0,1.0,14.8,56.0,56.0,17,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3089,2023-05-09 17:00:00+00:00,18.9935,0.0
3090,2.0,2.0,11.41,61.0,30.5,18,129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3090,2023-05-09 18:00:00+00:00,19.4935,0.0
3091,6.0,10.0,27.200000000000003,85.0,14.166666666666666,19,129,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,3091,2023-05-09 19:00:00+00:00,19.543499,0.0
3092,3.0,3.0,40.11666666666667,104.0,34.666666666666664,20,129,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0,3092,2023-05-09 20:00:00+00:00,20.6435,0.0
3093,6.0,7.0,69.26666666666667,213.0,35.5,21,129,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,2,0,3093,2023-05-09 21:00:00+00:00,19.6435,0.0
3094,4.0,6.0,38.379999999999995,106.0,26.5,22,129,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,0,3094,2023-05-09 22:00:00+00:00,17.0935,0.0
3095,3.0,3.0,18.7,72.0,24.0,23,129,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,3095,2023-05-09 23:00:00+00:00,14.9935,0.0
3096,3.0,3.0,9.45,56.0,18.666666666666668,0,130,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3096,2023-05-10 00:00:00+00:00,11.9435,0.0
3097,1.0,1.0,8.636666666666667,23.666666666666668,29.0,1,130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3097,2023-05-10 01:00:00+00:00,10.4435,0.0
3098,1.0,1.0,8.636666666666667,23.666666666666668,29.0,2,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3098,2023-05-10 02:00:00+00:00,9.7435,0.0
3099,1.0,1.0,8.636666666666667,23.666666666666668,29.0,3,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3099,2023-05-10 03:00:00+00:00,9.5435,0.0
3100,5.0,5.0,37.86,96.0,19.2,4,130,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3100,2023-05-10 04:00:00+00:00,10.143499,0.0
3101,10.0,10.0,132.0,318.0,31.8,5,130,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3,2,0,3101,2023-05-10 05:00:00+00:00,9.393499,0.0
3102,12.0,12.0,67.3,392.0,32.666666666666664,6,130,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3102,2023-05-10 06:00:00+00:00,10.5435,0.0
3103,15.0,15.0,91.0,609.0,40.6,7,130,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3103,2023-05-10 07:00:00+00:00,10.4935,0.0
3104,21.0,21.0,132.535,734.0,34.95238095238095,8,130,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3104,2023-05-10 08:00:00+00:00,8.4435,0.0
3105,28.0,28.0,286.69,1600.0,57.142857142857146,9,130,3.0,16.0,5.0,4.0,0.0,0.0,0.0,0.0,3,2,0,3105,2023-05-10 09:00:00+00:00,7.6435003,0.0
3106,27.0,32.0,255.49,1188.0,44.0,10,130,9.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,3,2,0,3106,2023-05-10 10:00:00+00:00,8.9935,0.0
3107,25.0,25.0,157.56,916.0,36.64,11,130,13.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,3,2,0,3107,2023-05-10 11:00:00+00:00,9.7435,0.0
3108,28.0,31.0,117.69,827.0,29.535714285714285,12,130,20.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3,2,0,3108,2023-05-10 12:00:00+00:00,11.8435,0.0
3109,8.0,9.0,30.6,240.0,30.0,13,130,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3109,2023-05-10 13:00:00+00:00,13.7935,0.0
3110,11.0,13.0,56.095,321.0,29.181818181818183,14,130,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2,0,3110,2023-05-10 14:00:00+00:00,15.5935,0.0
3111,11.0,19.0,64.34,401.0,36.45454545454545,15,130,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3,2,0,3111,2023-05-10 15:00:00+00:00,17.1435,0.0
3112,11.0,11.0,70.94,395.0,35.90909090909091,16,130,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3112,2023-05-10 16:00:00+00:00,18.4435,0.0
3113,12.0,14.0,42.72,391.0,32.583333333333336,17,130,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2,0,3113,2023-05-10 17:00:00+00:00,19.4435,0.0
3114,5.0,6.0,44.86,253.0,50.6,18,130,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3114,2023-05-10 18:00:00+00:00,20.2435,0.0
3115,5.0,5.0,28.1,155.0,31.0,19,130,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2,0,3115,2023-05-10 19:00:00+00:00,20.6935,0.0
3116,2.0,2.0,3.8,68.0,34.0,20,130,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2,0,3116,2023-05-10 20:00:00+00:00,21.0935,0.0
3117,2.0,4.0,11.5,34.0,17.0,21,130,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3117,2023-05-10 21:00:00+00:00,20.8935,0.0
3118,5.0,6.0,63.63333333333333,262.0,52.4,22,130,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,2,0,3118,2023-05-10 22:00:00+00:00,18.1435,0.0
3119,7.0,7.0,65.94,203.0,29.0,23,130,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3,2,0,3119,2023-05-10 23:00:00+00:00,15.8435,0.0
3120,3.0,3.0,10.9,50.0,16.666666666666668,0,131,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3120,2023-05-11 00:00:00+00:00,14.5435,0.0
3121,1.0,1.0,10.853333333333332,20.333333333333332,30.5,1,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3121,2023-05-11 01:00:00+00:00,13.5935,0.0
3122,1.0,1.0,10.853333333333332,20.333333333333332,30.5,2,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3122,2023-05-11 02:00:00+00:00,13.0435,0.0
3123,1.0,1.0,10.853333333333332,20.333333333333332,30.5,3,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3123,2023-05-11 03:00:00+00:00,14.0435,0.0
3124,3.0,3.0,36.1,100.0,33.333333333333336,4,131,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2,0,3124,2023-05-11 04:00:00+00:00,12.9935,0.0
3125,9.0,9.0,102.0,313.0,34.77777777777778,5,131,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4,2,0,3125,2023-05-11 05:00:00+00:00,11.393499,0.0
3126,13.0,13.0,103.16,466.0,35.84615384615385,6,131,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,4,2,0,3126,2023-05-11 06:00:00+00:00,10.9435,0.0
3127,20.0,20.0,163.69,801.0,40.05,7,131,7.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,4,2,0,3127,2023-05-11 07:00:00+00:00,10.8435,0.0
3128,18.0,18.0,136.11,844.0,46.888888888888886,8,131,4.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,4,2,0,3128,2023-05-11 08:00:00+00:00,10.143499,0.0
3129,18.0,20.0,97.58,602.0,33.44444444444444,9,131,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3129,2023-05-11 09:00:00+00:00,9.143499,0.0
3130,22.0,23.0,139.29,842.0,38.27272727272727,10,131,11.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,4,2,0,3130,2023-05-11 10:00:00+00:00,9.0935,0.0
3131,22.0,23.0,132.66,822.0,37.36363636363637,11,131,9.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,4,2,0,3131,2023-05-11 11:00:00+00:00,11.4935,0.0
3132,8.0,10.0,25.729999999999997,208.0,26.0,12,131,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3132,2023-05-11 12:00:00+00:00,14.393499,0.0
3133,10.0,10.0,31.83,195.0,19.5,13,131,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4,2,0,3133,2023-05-11 13:00:00+00:00,17.0935,0.0
3134,10.0,10.0,60.45,282.0,28.2,14,131,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4,2,0,3134,2023-05-11 14:00:00+00:00,19.8935,0.0
3135,6.0,6.0,19.9,161.0,26.833333333333332,15,131,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3135,2023-05-11 15:00:00+00:00,22.0935,0.0
3136,7.0,7.0,33.92,187.0,26.714285714285715,16,131,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3136,2023-05-11 16:00:00+00:00,23.1435,0.0
